0.360308,0.31121,1.5718
-0.0709394,0.0546893,1.0217
-0.23051,-0.0989906,0.959733
-0.0397583,-0.0965803,1.04424
0.0453872,0.201687,1.0902
0.0138492,-0.204617,1.03458
0.117823,-0.0430944,1.03412
0.00349588,0.194512,1.07447
-0.0451611,-0.00256659,0.948488
-0.0687326,-0.0356029,0.960544
0.204939,-0.0491829,1.07764
-0.22719,-0.150937,0.935175
-0.236417,0.168084,0.977709
-0.141913,-0.108805,1.07575
0.0935536,0.423791,1.25401
0.0674367,0.0449576,1.11013
0.141718,0.273803,1.20158
-0.143379,0.162887,1.07454
0.0162876,-0.167162,0.928961
0.336679,0.47433,1.41763
0.120935,-0.02331,1.03078
-0.00115498,0.187868,1.02123
0.135025,0.159424,0.751602
-0.172315,-0.170054,0.909394
-0.0214637,0.199845,1.04286
-0.127654,0.140571,1.07984
-0.210662,0.0852293,0.838301
-0.0129848,-0.180851,1.00648
-0.00169519,-0.00980974,0.984844
-0.00365408,-0.0111879,0.972842
0.0709474,0.450515,1.18629
0.0375602,0.236684,1.07983
-0.0196133,0.225871,0.623743
-0.233277,0.251982,1.01528
0.0678196,0.274715,1.16214
-0.19796,-0.208934,0.971204
-0.148203,0.46042,1.1653
0.0178057,-0.18583,1.01067
0.193334,0.463252,1.28071
-0.24664,0.0259375,0.802594
-0.210998,0.451651,1.20254
-0.1763,0.0876059,0.911983
-0.0211353,0.222024,1.05748
-0.152913,-0.127669,1.13781
0.298574,0.430284,1.46878
0.11762,-0.0803392,1.12026
-0.77375,-0.192235,2.02764
-0.0300101,0.0334157,0.303201
0.00312717,-0.174954,1.15572
0.0578721,0.43173,1.26786
-0.160588,-0.169459,0.83598
-0.423272,-0.00985694,1.01771
-0.290622,-0.157264,0.958766
-0.327603,-0.0576461,0.961382
-0.202185,0.305654,0.926903
-0.462631,0.154018,0.885717
-0.135136,0.271305,1.085
0.0506898,-0.182138,0.965059
0.0552008,-0.165645,0.98337
-0.519761,0.168108,1.02202
-0.0839482,0.238456,1.12001
-0.419509,0.103941,0.866209
-0.0247389,0.301547,1.05573
-0.213068,0.288474,1.06706
0.0558684,0.194306,1.11391
0.113499,-0.026577,1.03285
-0.0641499,-0.0149248,0.94072
-0.740713,0.873526,-0.255416
0.0640927,0.794763,0.0760569
-0.018147,0.578696,-1.13993
2.12814,1.02242,-0.713127
1.46064,0.908442,-0.279039
1.55599,0.763162,0.401011
1.32625,0.904738,-0.274648
1.93371,0.950653,-0.421313
1.84304,1.02948,-0.738943
