0.0690161,-0.182125,1.05093
-0.0739283,0.0580954,1.06769
0.0150403,-0.214195,1.08913
-0.275479,0.222649,1.00079
-0.263315,0.24732,1.00418
0.123754,-0.0454085,1.08242
0.00396916,0.202904,1.12332
-0.0950687,-0.0381963,0.922445
-0.181926,0.1019,0.950642
-0.0466472,-0.00326971,0.989845
-0.0725197,-0.0376979,1.0016
-0.237287,-0.157698,0.975987
-0.246547,0.175179,1.01916
0.0117997,-0.0104286,1.03271
-0.148349,-0.113314,1.119
-0.137947,0.184972,1.10676
-0.195588,0.261278,1.0674
-0.256323,-0.0749303,0.986139
0.274049,0.218393,1.42235
-0.466836,0.367149,1.05522
-0.260013,0.412153,0.938598
-0.735368,0.467775,1.51675
-0.441181,0.0754389,0.958242
-0.441448,0.132873,0.874462
-0.165402,0.332325,1.03581
-0.211289,0.279205,1.02785
-0.147521,0.166337,1.09797
-0.0494494,-0.00714427,0.979097
-0.322148,-0.0986609,0.967659
0.130363,-0.0484066,1.1048
0.0315118,-0.044575,1.05714
0.0214405,-0.0380761,0.991877
0.067863,0.284158,1.16905
-0.00537584,0.477277,1.22189
-0.439583,0.00869113,1.06771
-0.00418986,0.484362,1.23653
0.00459251,0.20525,1.13204
0.00481705,0.252202,1.14513
-0.146035,-0.168261,1.11673
-0.137172,0.0955,0.318871
0.0917959,-0.0800988,1.12453
0.154179,0.0483489,1.10037
0.105948,-0.088875,1.19753
0.00439022,0.0510247,1.06664
-0.255173,-0.06599,0.895794
-0.0391167,0.300509,1.09802
-0.21869,0.291597,1.08155
-0.437176,0.0050015,1.07206
-0.0955194,-0.0380489,0.931493
-0.194993,0.261359,1.06673
0.170507,0.0125,1.18876
0.0631261,-0.176861,1.06259
-0.202735,-0.214815,0.998549
-0.195594,-0.0159976,0.943166
-0.327535,-0.103124,0.995075
-0.146145,0.451458,1.25623
-0.20114,0.0589005,0.958444
-0.0273466,0.475722,1.1582
-0.431776,0.0976561,0.900117
-0.483368,0.18169,0.884003
-0.339995,-0.286967,2.80508
-0.262572,0.279809,0.935872
0.0329503,0.0888142,1.04932
-0.14887,0.257035,1.11017
0.0188712,-0.192339,1.08098
-0.168659,-0.140409,1.2321
-0.337866,-0.055429,0.986093
-0.203618,0.304269,0.928411
-0.179848,0.314022,0.98822
-0.264916,-0.213748,0.957648
-0.114944,0.189375,1.12374
-0.219326,0.149229,0.735986
0.0581493,0.441365,1.2893
0.129348,-0.0870086,1.20217
0.185456,0.0704963,1.10729
0.174368,0.0116327,1.1993
0.191687,0.262516,1.30744
0.313667,0.44984,1.55416
-0.140534,-0.139791,0.967139
-0.218789,0.285275,1.08433
-0.221727,-0.215266,0.975513
-0.0237296,-0.107372,1.13106
-0.281357,0.229256,1.02768
-0.202165,0.27449,1.14519
-0.36851,-0.0700229,1.10626
-0.139147,-0.181826,0.966864
-0.0212364,-0.18639,1.04242
-0.113364,-0.0133455,0.37882
-0.625923,0.207511,1.24409
0.0253514,0.154845,1.1494
-0.249946,-0.269316,1.06179
0.025755,0.155454,1.15295
0.0597158,0.253026,1.14248
0.575666,0.376787,2.04522
0.0623295,0.207369,1.20423
-0.294523,-0.188615,0.98126
0.0713594,0.289255,1.20884
0.0853015,0.226212,1.2302
0.216088,-0.0516844,1.12835
-0.0201905,0.19518,1.10555
-0.504176,0.31717,0.984193
-0.198601,0.25778,1.08396
0.160007,0.457597,1.2905
0.0652929,-0.0358868,1.10886
0.0801163,-0.03869,1.05099
-0.493141,0.378926,1.05236
-0.249584,0.209933,1.01351
-0.248184,-0.0733211,0.966102
0.00814037,0.0506326,1.06371
-0.0578988,-0.0809706,1.02025
-0.140799,-0.25012,1.11909
-0.147184,0.456412,1.26908
-0.104659,-0.229479,1.02522
0.0693639,-0.177911,1.04291
0.216384,0.262931,1.24629
-0.0385237,0.0384196,0.293014
0.0935031,-0.0462888,1.09126
0.119893,-0.00343427,1.1695
0.147557,0.224119,1.11479
0.0775001,-0.0760489,1.04498
-0.331345,-0.0619265,0.980002
-0.253072,-0.072222,0.985837
-0.153523,0.287211,1.28272
-0.0700169,-0.148009,1.14884
-0.0564893,-0.00656082,1.03337
-0.125302,0.0694959,1.18898
-0.114429,0.249554,1.12171
-0.266977,-0.111853,0.968992
-0.0519277,-0.0212113,0.989521
-0.161639,-0.18989,1.22464
-0.186917,0.282137,1.08556
-0.235783,-0.188226,1.01445
1.89094,0.593912,0.703396
2.45673,0.229835,0.717818
1.95993,0.440497,0.39616
-0.942771,0.157905,0.199039
1.61652,0.771279,0.316402
1.97128,0.964525,-0.465966
2.51669,0.558214,0.589005
1.61656,0.647328,0.312162
-0.238572,0.202672,1.02479
1.4584,-0.122788,1.48735
1.36515,-0.180421,1.50194
1.4953,0.0381194,1.38026
1.60578,-0.125372,2.00715
1.28007,0.638258,-0.526254
1.28711,0.796307,-0.470747
1.96147,0.673877,0.773779
1.36722,0.765421,0.327166
1.85574,0.923301,-0.545541
1.76263,0.951199,-0.726834
1.51172,0.928001,-0.28101
1.79318,0.874426,-0.0926976
2.00037,0.619434,0.75342
2.05817,0.621173,0.749099
2.3858,0.642641,0.819118
1.44044,-0.115783,1.53572
1.26035,-0.170653,1.5287
1.41656,0.0392745,1.34936
1.36744,-0.0637733,1.58023
1.50361,-0.129365,1.794
-0.237194,-0.157086,0.975007
1.43799,1.43005,0.0172644
0.132443,0.684062,-0.796253
0.0132927,0.379922,-1.18804
0.425922,0.712572,-0.692792
0.273854,0.387372,0.108307
0.433052,0.590506,-0.259336
1.91288,0.67206,0.797059
2.4712,0.679391,0.724851
1.40536,-0.0624807,1.53029
1.39058,-0.0687993,1.55541
1.26059,-0.169578,1.52463
1.96468,0.628111,0.693984
1.84723,0.818694,0.0582911
2.37034,0.262464,0.927765
2.37662,0.686913,0.669568
1.70647,0.786456,0.292518
1.90946,0.666855,0.797507
2.48391,0.611583,1.1546
2.07769,0.229806,0.534029
2.43587,0.73591,0.621064
0.103511,0.354084,0.158478
0.103011,0.378571,0.0373325
-0.847104,0.432558,-0.0934693
1.4679,0.0453374,1.3398
1.52263,0.0583545,1.36093
1.24607,-0.0144606,1.55043
1.98103,0.706327,0.660402
1.92459,0.638813,0.732659
1.49956,0.341257,0.73421
1.50794,0.369318,0.721973
1.25364,0.861901,-0.030445
1.97749,0.13304,0.528054
2.48726,0.452769,1.14113
1.88251,0.661376,0.737701
1.89259,0.699409,0.646904
1.94319,0.648391,0.690252
1.5127,0.0498218,1.36668
1.48557,-0.113194,1.66451
1.90308,0.652811,0.785797
1.94602,0.646018,0.447226
1.45478,0.0464042,1.34605
1.40548,-0.137832,1.5943
2.0039,0.644439,0.743158
1.90893,0.431831,0.580808
1.96958,0.653926,0.766657
-0.571845,0.600161,0.77102
1.8757,0.691966,0.622504
2.36982,0.650983,0.816086
2.01905,0.637632,0.679026
-0.852163,0.314989,-0.231798
