0.376762,0.329493,1.64935
-0.270791,0.254844,1.03496
0.121543,-0.0446469,1.06388
-0.0930289,-0.0369781,0.906772
-0.177746,0.0999072,0.93133
0.168405,0.454552,1.27648
-0.0700999,-0.036876,0.971219
-0.245588,0.174608,1.01483
0.0117904,-0.00991566,1.01603
0.0588685,-0.17225,1.0263
0.165332,0.0535512,1.16544
0.137032,0.270462,1.19027
-0.051463,-0.0195053,0.964664
-0.208542,-0.178556,1.06374
-0.00496283,0.464807,1.18977
-0.0655066,0.10099,0.97592
-0.113897,0.186565,1.10777
-0.00646753,-0.205146,1.12835
0.152936,0.0356923,1.15825
-0.234354,0.0571514,0.926662
-0.19708,0.0488435,0.895248
0.0725215,0.247857,1.16186
-0.113985,0.208715,1.10329
-0.336364,-0.0564742,0.983567
-0.481894,0.308823,0.998797
-0.34009,-0.407566,0.86574
-0.323518,-0.408452,0.877109
-0.329601,-0.39402,0.838601
-0.300584,-0.352749,0.854775
-0.0796263,-0.339936,0.974442
-0.360116,-0.338469,1.04289
-0.133519,-0.312504,0.914644
-0.067232,-0.316996,0.88789
-0.231332,-0.326709,0.862532
-0.136263,-0.242035,1.07969
-0.198891,-0.227431,1.01626
-0.206219,-0.238871,1.03931
-0.144568,-0.343026,0.956231
-0.270834,-0.273529,0.967765
-0.149152,-0.116031,1.0969
-0.377809,-0.291806,0.999519
-0.313681,-0.104622,1.1034
-0.646681,0.559387,1.0411
-0.0423895,0.506107,1.13418
0.00774535,-0.0325291,0.987683
-0.161055,-0.319947,0.890813
-0.247271,-0.318531,0.88604
-0.327031,-0.085769,1.0017
0.0745426,0.041901,1.15104
-0.251595,-0.32366,0.901171
-0.217529,-0.303619,0.88101
-0.161683,-0.320462,0.892665
-0.142646,-0.353407,0.963525
-0.0440996,0.495845,1.11368
-0.166345,0.093277,0.958413
-0.210785,0.513868,1.01458
-0.210607,0.516976,1.01808
-0.103016,0.517849,1.08773
0.0319745,0.0569869,1.04981
-0.226674,0.061221,0.914228
-0.251635,0.310178,0.900818
-0.181025,0.0894087,0.935258
-0.232152,0.15847,0.9985
0.000952621,-0.0594495,1.0071
-0.05353,-0.0871291,1.06804
0.02686,0.206777,1.10458
-0.043951,-0.00423719,0.961335
0.00672391,0.00485311,0.955133
0.0499161,-0.197315,1.01163
-0.0196559,0.226552,0.62805
0.119533,0.466599,1.3005
-0.164469,-0.0628531,0.860559
-0.208014,0.514845,1.01016
-0.101239,0.506657,1.06284
-0.261108,0.206902,0.927112
-0.103473,0.490468,1.11616
-0.208558,0.516826,1.01314
-0.103442,0.495178,1.12647
-0.316251,-0.0946579,0.968723
-0.114053,0.511948,1.057
-0.14636,-0.251403,1.00806
-0.236088,0.0630963,0.991744
-0.0627124,-0.0148345,0.963826
0.215505,0.266189,1.24211
-0.281109,-0.11175,1.04624
-0.0812593,0.000285835,0.940902
-0.229977,-0.152698,0.94275
-0.238883,-0.106344,1.00656
-0.0479887,0.0630299,1.04037
-0.245075,0.197993,1.02698
-0.213629,0.455692,1.21877
-0.396037,-0.161993,1.01693
-0.220711,-0.292072,0.895003
-0.230814,-0.293971,0.93608
0.0907491,0.0404134,1.09016
-0.0749008,0.0440706,0.988879
-0.273579,-0.0830089,0.950201
0.130972,0.461161,1.31066
0.157263,0.450578,1.26361
0.242836,-0.0591874,1.24489
0.0836358,0.0423114,1.1657
0.165513,0.0537053,1.19041
0.181336,0.0111629,1.24782
-0.497837,0.38661,0.926138
-0.186302,0.320666,1.001
-0.248847,0.467581,1.25514
-0.112215,0.257491,1.14251
-0.0484064,0.0837459,1.04981
-0.044268,0.0735157,1.05758
-0.0612048,-0.187935,1.02317
-0.0612573,-0.173297,1.04865
0.0265796,0.462505,1.20587
0.147109,0.0536207,1.12797
0.085605,0.0424335,1.18463
0.15593,0.0530605,1.13649
0.0530668,-0.0392666,1.02981
0.058102,0.259361,1.15576
0.18974,0.499901,1.28736
-0.238751,0.256826,1.03404
-0.0469434,-0.320191,0.969558
-0.486809,0.306092,0.942266
-0.364651,-0.165062,1.0648
-0.354648,-0.0508444,1.10499
0.00641514,0.25271,1.09901
-0.239389,0.28793,1.02935
-0.191279,0.0758303,0.932805
0.107476,-0.0898048,1.2052
-0.232094,-0.245764,0.95732
-0.314066,-0.364946,0.852298
-0.176946,-0.335745,0.9197
-0.228583,-0.24333,0.940756
-0.270446,-0.110907,0.994714
0.128659,0.462737,1.3132
-0.2264,-0.182237,0.977251
-0.289308,-0.164966,0.934059
-0.186058,-0.159421,0.961234
-0.0798526,-0.334835,0.96085
-0.0982092,-0.32151,0.965353
-0.151437,-0.2633,0.724367
-0.342242,-0.321378,0.992754
-0.256541,-0.330804,0.920212
-0.22708,-0.211115,0.987296
0.218285,-0.0368729,1.14257
-0.237446,-0.336148,0.885392
-0.287093,-0.404287,0.925672
-0.2319,-0.214234,1.00752
-0.0819874,0.48368,1.14888
-0.184428,0.250585,1.03907
-0.229601,-0.152145,0.942273
-0.0612573,-0.173297,1.04865
-0.486539,0.356228,1.05583
-0.428193,-0.0274126,0.989301
-0.409882,-0.149024,1.04675
0.0642822,-0.185652,1.02604
0.0553384,-0.0385039,1.03697
0.0980634,0.239643,1.24018
0.0762016,0.47455,1.24931
-0.239904,0.215373,0.961066
-0.248259,0.465386,1.24593
-0.19464,0.260531,1.07322
-0.406628,0.00855777,0.981873
-0.076375,-0.154766,1.05742
-0.263204,0.283345,0.952765
-0.527477,0.369587,0.994891
-0.0678772,0.0628589,0.125277
0.122882,-0.0444953,1.06175
-0.146447,0.152883,1.07677
0.182806,0.25811,1.25063
0.131303,0.26941,1.19286
-0.0929955,-0.0255783,0.77588
0.131562,-0.0728297,1.17646
-0.119606,0.165364,1.13385
-0.20969,0.334528,1.02664
-0.414513,-0.0240873,1.02488
-0.178852,-0.270125,1.10768
-0.220161,0.352477,1.07906
-0.188226,0.216877,1.04775
-0.382158,-0.155848,0.976175
-0.328174,-0.13744,1.01794
-0.212693,0.171553,1.04671
-0.226488,-0.232698,0.925153
-0.363686,-0.0327223,0.966622
-0.53464,0.207177,0.990581
-0.14792,-0.115849,1.11433
-0.403669,-0.241811,1.04928
-0.109611,0.0593448,1.04886
0.026738,0.0767941,0.994903
-0.348227,-0.256148,0.99807
0.0142052,-0.205522,1.0524
0.167742,0.459392,1.29211
-0.139414,-0.195838,1.01227
-0.540779,0.353131,1.02266
-0.017873,0.281911,1.11012
-0.42353,-0.00890902,1.0105
-0.381843,-0.295431,1.00858
-0.17455,-0.314301,0.877112
-0.295171,-0.19984,0.95045
-0.0138035,-0.276281,1.06163
-0.0376084,-0.147858,1.18778
-0.126208,0.189996,1.12266
-0.402898,-0.0239718,0.991435
-0.338864,-0.0472465,1.02632
-0.191492,0.195276,1.03998
-0.212993,-0.196531,0.924289
-0.179777,0.272894,1.08408
-0.144707,0.198041,1.10544
0.0194701,0.275528,1.052
-0.224901,0.0619372,0.913594
-0.0574141,-0.194148,1.03831
-0.0924881,-0.0364124,0.894104
-0.0585493,-0.198523,1.05959
-0.147215,0.454231,1.15235
-0.243855,0.298346,0.876311
-0.0744533,-0.1915,1.02071
0.0108103,0.00525975,0.992522
-0.104879,0.481845,1.09025
-0.270373,-0.0794772,0.991585
-0.230016,0.200063,0.824369
0.145997,0.00880058,1.16493
-0.1377,-0.169149,0.862667
-0.164495,-0.175166,0.864713
-0.188756,-0.114237,0.904976
-0.0132317,-0.0549201,1.02035
0.0440615,0.0900983,1.07258
-0.0522948,0.0477744,0.188119
0.0622566,0.254207,1.1518
0.0195499,-0.190305,1.07045
-0.265734,-0.189581,0.970208
-0.175614,0.234669,1.07142
-0.333128,-0.16714,1.01567
-0.0734627,0.0694711,1.03872
-0.235427,0.280673,1.01755
-0.0241748,0.474768,1.14621
-0.401679,-0.00465775,0.946525
-0.243928,0.459798,1.23658
-0.509643,0.408068,1.00087
-0.42914,0.0988354,0.892381
-0.515678,0.148061,1.05207
-0.219316,-0.389318,0.835913
-0.279663,-0.341789,0.905343
-0.266867,-0.32664,0.862901
-0.232585,-0.33001,0.910317
-0.332251,-0.396518,0.84489
-0.228314,-0.321509,0.88001
-0.355122,-0.327727,1.02471
-0.355734,-0.0655056,1.05474
-0.0267208,-0.284275,1.00165
-0.288781,-0.142331,0.960959
-0.313349,-0.36357,0.849792
0.168692,0.0109716,1.16215
-0.224031,-0.396273,0.85023
-0.237673,-0.334621,0.919099
-0.354635,-0.261681,0.924413
-0.339094,-0.252885,0.883319
-0.0294823,-0.289433,0.997068
-0.0986997,-0.318422,0.95842
-0.44694,-0.323609,0.966348
-0.103789,0.481621,1.01921
-0.136745,0.183807,1.10138
-0.391112,-0.299635,1.00608
0.111717,-0.04516,1.06023
-0.225356,0.0607284,0.909926
-0.21562,0.279915,1.06565
-0.149686,-0.113159,1.1136
0.0569603,-0.192001,1.02391
-0.186476,0.255417,1.05377
0.0570202,-0.165547,1.00998
-0.124999,0.247209,1.11978
0.0593362,0.202271,1.15482
-0.165516,-0.290437,0.806195
-0.0721316,-0.339608,0.995975
-0.468321,-0.329918,1.0143
-0.0735448,-0.000502903,0.931474
0.133181,-0.104722,1.34745
-0.375952,-0.05076,1.16379
-0.461484,-0.38496,0.959556
-0.352033,-0.420219,0.891868
-0.309538,-0.366095,0.860077
-0.149899,-0.146813,1.06881
-0.228073,-0.409448,0.87874
-0.273982,-0.385026,0.896917
0.180552,0.0678717,1.24601
-0.362822,-0.16869,1.05798
-0.0676459,-0.16474,1.07409
-0.294611,-0.157929,0.96831
0.0018744,0.247952,1.09323
-0.265071,0.419448,0.963619
-0.252251,0.127283,0.882652
-0.533038,0.419219,1.00269
-0.452016,-0.376201,0.94145
-0.13739,-0.329117,0.904263
-0.24489,-0.345723,0.915908
-0.288587,-0.404344,0.930301
-0.176989,-0.273067,1.11306
-0.232396,-0.395812,0.914747
-0.466565,-0.374858,0.962373
-0.305774,-0.185087,1.00404
-0.28906,-0.404593,0.931424
-0.225626,-0.38223,0.886315
-0.263078,0.278919,0.945857
0.147707,0.0100042,1.16309
-0.56723,0.380153,1.00119
-0.0211634,0.164988,1.04282
-0.357451,-0.00703395,0.992938
-0.259516,-0.132684,0.944402
0.163293,-0.0456644,1.08756
0.0786691,-0.0446468,1.02391
0.141536,0.254804,1.2001
-0.0465943,-0.166136,1.19631
-0.0335045,-0.114483,1.19752
0.243755,0.417209,1.39108
-0.153004,0.468166,1.18327
0.0218149,0.159018,1.11098
-0.311202,-0.129584,0.962813
-0.405269,0.688481,1.56879
-0.223739,0.273766,1.03958
0.972102,0.467623,-0.212646
1.02143,0.44133,0.0453954
0.722241,0.83553,0.117843
0.437907,0.88017,0.154492
1.26254,0.722282,-0.364187
1.04884,0.482546,-0.330358
0.913614,0.553064,0.0301864
1.07832,0.449609,-0.0499211
-0.807383,0.309835,-0.233036
-0.984392,0.556344,-0.266814
-0.834244,0.673456,-0.178135
-0.798613,0.84494,-0.441226
-0.590184,1.05375,-0.872686
-0.636474,0.60522,-0.582121
0.251753,0.903801,-0.326654
-0.474159,0.985039,-0.786019
1.38577,0.450058,-0.36673
1.57831,0.879529,-0.155922
0.0354439,0.372154,0.148384
0.100521,0.386385,0.117152
-0.287328,0.313353,0.976916
-0.272846,0.451866,0.948716
-0.208726,0.16963,1.03797
0.258362,0.350987,0.180091
-0.551091,0.536125,-1.10834
1.30881,0.854557,-0.249389
1.05335,0.474014,-0.314761
0.459336,0.765659,0.29232
-0.543136,0.352533,0.48845
1.05092,0.341628,-0.410474
0.993833,0.368491,-0.286964
0.123579,0.356112,0.107835
0.651431,0.431162,-0.808872
1.10656,0.456083,-0.0776772
1.14011,0.482807,-0.146097
1.13983,0.48466,-0.149455
1.2239,0.86422,-0.166399
1.06279,0.440064,-0.0275279
1.29357,0.587505,-0.439272
1.00915,0.479065,0.0453678
0.948489,0.376718,-0.302015
1.01988,0.482365,0.0535698
1.0416,0.812945,0.022014
0.147685,0.846581,-0.132935
-0.755986,0.599621,0.449001
0.530545,0.452111,-0.902126
0.336377,0.645662,0.334708
0.231422,0.332736,0.164496
0.963776,0.36163,-0.328205
-0.20881,0.294536,1.08936
-0.670844,0.51583,0.670266
1.73141,0.873635,-0.0440863
0.277918,0.377203,0.15316
1.22884,0.439545,-0.384618
0.310912,1.01753,-0.307486
0.368819,0.371796,0.255225
-0.772869,0.744658,-0.35141
-0.11963,0.982875,-0.570633
0.213901,0.372842,0.106475
-0.37593,0.655683,-0.894636
-0.668915,0.654533,0.642697
-0.291053,0.469409,1.02214
-0.275401,0.214347,0.969812
-0.267772,0.139168,0.926051
1.33741,0.829363,-0.225198
1.06025,0.459831,0.0916408
-0.146839,0.316548,1.05056
-0.213817,0.308627,-0.111307
1.30975,0.800233,-0.150485
0.0682334,0.76292,0.234404
0.426382,0.413461,0.122376
1.0071,0.654985,0.0687373
1.10593,0.493473,-0.0917755
1.01901,0.434956,0.0548744
0.590663,0.591603,-0.168293
0.816106,0.560214,-0.0407023
1.03366,0.452614,0.0448107
1.25642,0.819011,-0.13766
0.944107,0.471496,0.0272178
0.725616,0.864706,-0.0308362
1.85642,1.13429,-0.925445
1.0632,0.76008,-0.029387
0.881888,0.453398,-0.234604
1.99334,1.12309,-1.02214
1.07555,0.437961,-0.456683
1.10271,0.823753,0.216879
0.997826,0.465485,0.0330426
1.02856,0.450105,-0.122772
1.08382,0.456838,-0.0423907
0.822552,0.641826,-0.0130998
0.822811,0.767751,0.197623
1.05995,0.768461,-0.0351274
-0.720648,0.4398,-0.718066
1.15203,0.504864,-0.318199
1.38577,0.467585,-0.399128
1.05491,0.453248,-0.156859
1.069,0.41419,-0.44558
0.985979,0.372539,-0.291997
-0.861983,0.322256,-0.241873
-0.617942,0.795264,-0.508705
0.566184,0.887201,-0.138917
0.813706,0.548101,-0.262115
1.24991,0.815359,-0.134794
1.25538,0.822241,-0.143149
1.2783,0.810842,-0.124791
-0.458163,0.589382,-0.871728
-0.447514,0.5845,-0.864617
-0.519714,0.573889,-0.936011
-0.376162,0.603755,-1.11439
-0.0505084,0.599498,-1.20732
1.31326,0.824325,-0.223357
-0.585325,0.606702,0.78055
-0.395678,0.421582,0.0699825
-0.480216,0.638796,0.451893
-0.654247,0.359558,0.603516
-0.5595,0.513522,0.907917
-0.599986,0.231607,1.11235
1.70572,1.10929,-0.732739
1.38587,0.472241,-0.40821
1.43519,0.843049,0.106337
1.14848,0.481945,-0.177822
1.93439,1.11694,-0.799306
1.55766,1.1014,-0.660942
1.22549,0.856462,-0.161692
1.8579,1.03865,-0.564327
0.211352,0.374885,0.113817
